sale_id,date,year,month,quarter,drug_name,drug_class,region,channel,rep_name,manager,units_sold,unit_price,revenue,target_revenue
TXN-02298,2023-01-17,2023,1,Q1,Aspirin,Cardiovascular,Central,Pharmacy,Rohit Mishra,Anita Pandey,94.0,97.5,9165.0,10177.28
TXN-02299,2021-07-31,2021,7,Q3,Aspirin,Cardiovascular,Central,Pharmacy,Asha Tiwari,Anita Pandey,99.0,57.45,5687.55,5824.9
TXN-02300,2023-02-07,2023,2,Q1,Insulin Glargine,Diabetes,South,Hospital,Meena Pillai,Lakshmi Iyer,134.0,822.74,110247.16,110326.43
TXN-02301,2024-08-23,2024,8,Q3,Atorvastatin,Cardiovascular,West,Pharmacy,Nikhil Joshi,Rajesh Mehta,102.0,233.01,23767.02,21252.12
TXN-02302,2021-12-28,2021,12,Q4,Ciprofloxacin,Anti-infective,Central,Pharmacy,Nisha Yadav,Anita Pandey,85.0,342.79,29137.15,31619.41
TXN-02303,2021-10-20,2021,10,Q4,Omeprazole,Gastrointestinal,South,Pharmacy,Meena Pillai,Lakshmi Iyer,47.0,138.12,6491.64,7239.72
TXN-02304,2022-06-19,2022,6,Q2,Sertraline,CNS,West,Hospital,Vikram Shah,Rajesh Mehta,109.0,397.38,43314.42,42636.84
TXN-02305,2022-09-14,2022,9,Q3,Ciprofloxacin,Anti-infective,North,Pharmacy,Rahul Verma,Amit Srivastava,73.0,237.62,17346.26,19169.76
TXN-02306,2022-05-26,2022,5,Q2,Metformin,Diabetes,East,Pharmacy,Debashish Roy,Subrata Chatterjee,141.0,215.64,30405.24,32839.15
TXN-02307,2024-07-10,2024,7,Q3,Atorvastatin,Cardiovascular,North,Pharmacy,Priya Sharma,Amit Srivastava,164.0,181.21,29718.44,30626.15
TXN-02308,2022-08-07,2022,8,Q3,Ciprofloxacin,Anti-infective,North,Pharmacy,Anjali Singh,Amit Srivastava,96.0,185.15,17774.4,18067.58
TXN-02309,2023-04-09,2023,4,Q2,Sertraline,CNS,East,Hospital,Arnab Das,Subrata Chatterjee,231.0,318.94,73675.14,71422.09
TXN-02310,2023-05-03,2023,5,Q2,Omeprazole,Gastrointestinal,Central,Hospital,Deepak Gupta,Anita Pandey,219.0,122.31,26785.89,23839.14
TXN-02311,2022-04-04,2022,4,Q2,Aspirin,Cardiovascular,East,Pharmacy,Arnab Das,Subrata Chatterjee,219.0,73.68,16135.92,14852.89
TXN-02312,2022-09-30,2022,9,Q3,Ibuprofen,Pain & Inflammation,South,Pharmacy,Suresh Nair,Lakshmi Iyer,195.0,64.09,12497.55,11337.01
TXN-02313,2023-04-20,2023,4,Q2,Atorvastatin,Cardiovascular,South,Hospital,Meena Pillai,Lakshmi Iyer,81.0,260.44,21095.64,22973.42
TXN-02314,2024-11-27,2024,11,Q4,Aspirin,Cardiovascular,Central,Pharmacy,Nisha Yadav,Anita Pandey,136.0,52.02,7074.72,7822.5
TXN-02315,2023-05-31,2023,5,Q2,Amlodipine,Cardiovascular,West,Pharmacy,Sneha Patil,Rajesh Mehta,164.0,106.35,17441.4,19352.22
TXN-02316,2024-04-08,2024,4,Q2,Amlodipine,Cardiovascular,East,Pharmacy,Arnab Das,Subrata Chatterjee,113.0,161.8,18283.4,17340.3
TXN-02317,2020-03-08,2020,3,Q1,Omeprazole,Gastrointestinal,West,Pharmacy,Kavita Desai,Rajesh Mehta,82.0,153.8,12611.6,15577.25
TXN-02318,2024-12-13,2024,12,Q4,Ibuprofen,Pain & Inflammation,Central,Pharmacy,Nisha Yadav,Anita Pandey,100.0,123.31,12331.0,15109.7
TXN-02319,2024-02-01,2024,2,Q1,Ibuprofen,Pain & Inflammation,West,Pharmacy,Kavita Desai,Rajesh Mehta,140.0,97.77,13687.8,15761.3
TXN-02320,2024-02-27,2024,2,Q1,Amoxicillin,Anti-infective,North,Pharmacy,Ravi Kumar,Amit Srivastava,270.0,155.13,41885.1,41477.1
TXN-02321,2020-12-10,2020,12,Q4,Insulin Glargine,Diabetes,West,Pharmacy,Kavita Desai,Rajesh Mehta,65.0,876.89,56997.85,65022.72
TXN-02322,2021-11-08,2021,11,Q4,Sertraline,CNS,West,Pharmacy,Kavita Desai,Rajesh Mehta,63.0,561.34,35364.42,38620.28
TXN-02323,2021-06-18,2021,6,Q2,Ciprofloxacin,Anti-infective,East,Pharmacy,Arnab Das,Subrata Chatterjee,95.0,,27065.5,24212.2
TXN-02324,2022-12-12,2022,12,Q4,Aspirin,Cardiovascular,South,Hospital,Suresh Nair,Lakshmi Iyer,175.0,62.13,10872.75,10357.98
TXN-02325,2022-08-28,2022,8,Q3,Sertraline,CNS,North,Pharmacy,Rahul Verma,Amit Srivastava,137.0,440.45,60341.65,71643.94
TXN-02326,2020-02-14,2020,2,Q1,Ibuprofen,Pain & Inflammation,Central,Pharmacy,Nisha Yadav,Anita Pandey,38.0,72.94,2771.72,3088.4
TXN-02327,2022-07-08,2022,7,Q3,Ciprofloxacin,Anti-infective,West,Pharmacy,Nikhil Joshi,Rajesh Mehta,89.0,269.41,23977.49,21193.37
TXN-02328,2022-07-24,2022,7,Q3,Insulin Glargine,Diabetes,West,Pharmacy,Kavita Desai,Rajesh Mehta,113.0,1126.94,127344.22,152167.77
TXN-02329,2024-01-15,2024,1,Q1,Omeprazole,Gastrointestinal,North,Pharmacy,Ravi Kumar,Amit Srivastava,179.0,139.12,24902.48,23513.45
TXN-02330,2024-05-16,2024,5,Q2,Insulin Glargine,Diabetes,East,Pharmacy,Pooja Bose,Subrata Chatterjee,96.0,1086.92,104344.32,117985.57
TXN-02331,2020-10-10,2020,10,Q4,Omeprazole,Gastrointestinal,North,Hospital,Ravi Kumar,Amit Srivastava,198.0,171.22,33901.56,30809.28
TXN-02332,2024-06-29,2024,6,Q2,Metformin,Diabetes,East,Hospital,Sunita Ghosh,Subrata Chatterjee,156.0,221.75,34593.0,35767.74
TXN-02333,2021-01-07,2021,1,Q1,Amlodipine,Cardiovascular,West,Pharmacy,Vikram Shah,Rajesh Mehta,202.0,196.32,39656.64,41629.53
TXN-02334,2023-10-19,2023,10,Q4,Metformin,Diabetes,South,Pharmacy,Divya Menon,Lakshmi Iyer,51.0,265.65,13548.15,16466.5
TXN-02335,2023-11-23,2023,11,Q4,Ibuprofen,Pain & Inflammation,East,Pharmacy,Arnab Das,Subrata Chatterjee,218.0,98.97,21575.46,19727.64
TXN-02336,2022-12-16,2022,12,Q4,Ciprofloxacin,Anti-infective,West,Pharmacy,Nikhil Joshi,Rajesh Mehta,214.0,310.04,66348.56,63097.38
TXN-02337,2022-03-26,2022,3,Q1,Amoxicillin,Anti-infective,Central,Pharmacy,Nisha Yadav,Anita Pandey,75.0,162.86,12214.5,13230.65
TXN-02338,2020-04-18,2020,4,Q2,Sertraline,CNS,West,Pharmacy,Nikhil Joshi,Rajesh Mehta,279.0,489.13,136467.27,134129.02
TXN-02339,2021-06-13,2021,6,Q2,Aspirin,Cardiovascular,East,Hospital,Sunita Ghosh,Subrata Chatterjee,73.0,63.4,4628.2,4767.0
TXN-02340,2023-11-20,2023,11,Q4,Aspirin,Cardiovascular,West,Hospital,Vikram Shah,Rajesh Mehta,168.0,89.68,15066.24,16421.77
TXN-02341,2023-09-17,2023,9,Q3,Ciprofloxacin,Anti-infective,North,Hospital,Ravi Kumar,Amit Srivastava,132.0,272.96,36030.72,32051.73
TXN-02342,2024-11-30,2024,11,Q4,Metformin,Diabetes,Central,Pharmacy,Nisha Yadav,Anita Pandey,101.0,339.63,34302.63,39641.72
TXN-02343,2024-07-08,2024,7,Q3,Insulin Glargine,Diabetes,Central,Hospital,Asha Tiwari,Anita Pandey,183.0,1179.33,215817.39,228172.88
TXN-02344,2023-06-16,2023,6,Q2,Amlodipine,Cardiovascular,Central,Pharmacy,Nisha Yadav,Anita Pandey,59.0,195.96,11561.64,13790.89
TXN-02345,2023-10-16,2023,10,Q4,Ciprofloxacin,Anti-infective,South,Pharmacy,Karthik Raj,Lakshmi Iyer,77.0,232.7,17917.9,19558.23
TXN-02346,2020-02-05,2020,2,Q1,Ibuprofen,Pain & Inflammation,Central,Pharmacy,Asha Tiwari,Anita Pandey,42.0,62.0,2604.0,2544.34
TXN-02347,2021-09-10,2021,9,Q3,Ibuprofen,Pain & Inflammation,South,Pharmacy,Divya Menon,Lakshmi Iyer,54.0,117.06,6321.24,7671.82
TXN-02348,2024-05-18,2024,5,Q2,Sertraline,CNS,Central,Pharmacy,Deepak Gupta,Anita Pandey,155.0,430.11,66667.05,64553.13
TXN-02349,2023-07-07,2023,7,Q3,Atorvastatin,Cardiovascular,East,Pharmacy,Sunita Ghosh,Subrata Chatterjee,53.0,174.55,9251.15,10144.01
TXN-02350,2020-04-19,2020,4,Q2,Aspirin,Cardiovascular,North,Hospital,Priya Sharma,Amit Srivastava,146.0,63.95,9336.7,10215.69
TXN-02351,2021-05-13,2021,5,Q2,Amoxicillin,Anti-infective,East,Pharmacy,Pooja Bose,Subrata Chatterjee,53.0,156.83,8311.99,10273.0
TXN-02352,2020-08-14,2020,8,Q3,Aspirin,Cardiovascular,West,Hospital,Kavita Desai,Rajesh Mehta,96.0,67.85,6513.6,7551.17
TXN-02353,2023-04-29,2023,4,Q2,Atorvastatin,Cardiovascular,West,Pharmacy,Vikram Shah,Rajesh Mehta,40.0,199.63,7985.2,8061.65
TXN-02354,2023-02-27,2023,2,Q1,Metformin,Diabetes,North,Pharmacy,Priya Sharma,Amit Srivastava,109.0,305.29,33276.61,32397.39
TXN-02355,2024-05-29,2024,5,Q2,Amoxicillin,Anti-infective,West,Pharmacy,Nikhil Joshi,Rajesh Mehta,236.0,146.27,34519.72,30950.14
TXN-02356,2024-06-01,2024,6,Q2,Ibuprofen,Pain & Inflammation,Central,Pharmacy,Rohit Mishra,Anita Pandey,107.0,114.59,12261.13,13386.5
TXN-02357,2024-12-15,2024,12,Q4,Insulin Glargine,Diabetes,North,Hospital,Priya Sharma,Amit Srivastava,161.0,1139.01,183380.61,203701.09
TXN-02358,2020-02-21,2020,2,Q1,Metformin,Diabetes,West,Pharmacy,Kavita Desai,Rajesh Mehta,63.0,296.14,18656.82,22407.24
TXN-02359,2021-11-04,2021,11,Q4,Insulin Glargine,Diabetes,West,Pharmacy,Vikram Shah,Rajesh Mehta,90.0,1164.64,104817.6,109162.12
TXN-02360,2022-01-15,2022,1,Q1,Sertraline,CNS,East,Hospital,Arnab Das,Subrata Chatterjee,182.0,585.68,106593.76,103087.5
TXN-02361,2023-08-08,2023,8,Q3,Omeprazole,Gastrointestinal,West,Pharmacy,Sneha Patil,Rajesh Mehta,176.0,118.38,20834.88,21062.62
TXN-02362,2020-03-26,2020,3,Q1,Aspirin,Cardiovascular,Central,Pharmacy,Deepak Gupta,Anita Pandey,136.0,59.88,8143.68,7536.71
TXN-02363,2022-12-13,2022,12,Q4,Aspirin,Cardiovascular,West,Hospital,Vikram Shah,Rajesh Mehta,138.0,90.23,12451.74,13748.22
TXN-02364,2023-10-14,2023,10,Q4,Aspirin,Cardiovascular,East,Hospital,Arnab Das,Subrata Chatterjee,269.0,94.31,25369.39,24682.58
TXN-02365,2023-02-25,2023,2,Q1,Ciprofloxacin,Anti-infective,North,Pharmacy,Rahul Verma,Amit Srivastava,222.0,305.19,67752.18,83746.63
TXN-02366,2021-09-09,2021,9,Q3,Amlodipine,Cardiovascular,South,Hospital,Suresh Nair,Lakshmi Iyer,68.0,125.53,8536.04,7818.95
TXN-02367,2024-07-31,2024,7,Q3,Ibuprofen,Pain & Inflammation,South,Pharmacy,Divya Menon,Lakshmi Iyer,90.0,77.66,6989.4,7486.13
TXN-02368,2021-07-08,2021,7,Q3,Sertraline,CNS,North,Hospital,Rahul Verma,Amit Srivastava,109.0,367.24,40029.16,43132.65
TXN-02369,2024-11-10,2024,11,Q4,Metformin,Diabetes,North,Pharmacy,Rahul Verma,Amit Srivastava,133.0,255.6,33994.8,37621.06
TXN-02370,2020-05-24,2020,5,Q2,Omeprazole,Gastrointestinal,West,Pharmacy,Kavita Desai,Rajesh Mehta,54.0,169.21,9137.34,10577.67
TXN-02371,2021-05-27,2021,5,Q2,Metformin,Diabetes,Central,Hospital,Asha Tiwari,Anita Pandey,91.0,209.96,19106.36,19060.38
TXN-02372,2021-06-22,2021,6,Q2,Omeprazole,Gastrointestinal,North,Pharmacy,Priya Sharma,Amit Srivastava,107.0,171.06,18303.42,17776.52
TXN-02373,2022-11-20,2022,11,Q4,Ciprofloxacin,Anti-infective,East,Hospital,Debashish Roy,Subrata Chatterjee,52.0,207.3,10779.6,12180.78
TXN-02374,2020-02-03,2020,2,Q1,Amoxicillin,Anti-infective,West,Hospital,Nikhil Joshi,Rajesh Mehta,145.0,127.62,18504.9,16594.29
TXN-02375,2020-10-30,2020,10,Q4,Ciprofloxacin,Anti-infective,South,Pharmacy,Karthik Raj,Lakshmi Iyer,24.0,311.35,7472.4,7832.2
TXN-02376,2024-05-31,2024,5,Q2,Omeprazole,Gastrointestinal,East,Pharmacy,Sunita Ghosh,Subrata Chatterjee,193.0,97.57,18831.01,18206.79
TXN-02377,2023-05-23,2023,5,Q2,Amoxicillin,Anti-infective,Central,Hospital,Asha Tiwari,Anita Pandey,69.0,133.08,9182.52,9283.55
TXN-02378,2020-01-22,2020,1,Q1,Ibuprofen,Pain & Inflammation,South,Pharmacy,Karthik Raj,Lakshmi Iyer,110.0,101.17,11128.7,11444.49
TXN-02379,2021-08-29,2021,8,Q3,Insulin Glargine,Diabetes,East,Hospital,Pooja Bose,Subrata Chatterjee,28.0,1168.75,32725.0,37516.52
TXN-02380,2024-10-18,2024,10,Q4,Ibuprofen,Pain & Inflammation,East,Pharmacy,Arnab Das,Subrata Chatterjee,202.0,95.94,19379.88,17673.77
TXN-02381,2023-06-27,2023,6,Q2,Sertraline,CNS,North,Pharmacy,Priya Sharma,Amit Srivastava,192.0,331.73,63692.16,66191.41
TXN-02382,2022-01-19,2022,1,Q1,Atorvastatin,Cardiovascular,East,Pharmacy,Debashish Roy,Subrata Chatterjee,225.0,261.41,58817.25,62488.2
TXN-02383,2020-01-13,2020,1,Q1,Amoxicillin,Anti-infective,East,Pharmacy,Sunita Ghosh,Subrata Chatterjee,141.0,120.56,16998.96,17905.39
TXN-02384,2021-06-11,2021,6,Q2,Insulin Glargine,Diabetes,East,Pharmacy,Arnab Das,Subrata Chatterjee,158.0,1161.63,183537.54,161355.36
TXN-02385,2022-02-09,2022,2,Q1,Sertraline,CNS,North,Pharmacy,Rahul Verma,Amit Srivastava,99.0,317.05,31387.95,37354.19
TXN-02386,2022-01-27,2022,1,Q1,Amoxicillin,Anti-infective,South,Pharmacy,Meena Pillai,Lakshmi Iyer,132.0,196.05,25878.6,27105.32
TXN-02387,2022-09-20,2022,9,Q3,Amlodipine,Cardiovascular,North,Pharmacy,Anjali Singh,Amit Srivastava,190.0,176.62,33557.8,34190.15
TXN-02388,2023-09-20,2023,9,Q3,Aspirin,Cardiovascular,Central,Hospital,Asha Tiwari,Anita Pandey,101.0,74.08,7482.08,7858.07
TXN-02389,2020-03-27,2020,3,Q1,Amoxicillin,Anti-infective,East,Hospital,Debashish Roy,Subrata Chatterjee,127.0,156.05,19818.35,19146.56
TXN-02390,2021-02-15,2021,2,Q1,Amoxicillin,Anti-infective,South,Hospital,Karthik Raj,Lakshmi Iyer,127.0,205.8,26136.6,26222.94
TXN-02391,2024-06-10,2024,6,Q2,Amoxicillin,Anti-infective,North,Hospital,Rahul Verma,Amit Srivastava,104.0,127.79,13290.16,14617.21
TXN-02392,2021-07-09,2021,7,Q3,Aspirin,Cardiovascular,West,Pharmacy,Kavita Desai,Rajesh Mehta,83.0,60.23,4999.09,5348.82
TXN-02393,2021-07-14,2021,7,Q3,Atorvastatin,Cardiovascular,South,Pharmacy,Divya Menon,Lakshmi Iyer,28.0,282.88,7920.64,8634.37
TXN-02394,2022-04-28,2022,4,Q2,Ibuprofen,Pain & Inflammation,West,Hospital,Vikram Shah,Rajesh Mehta,84.0,64.49,5417.16,5786.19
TXN-02395,2022-11-18,2022,11,Q4,Insulin Glargine,Diabetes,East,Pharmacy,Pooja Bose,Subrata Chatterjee,82.0,905.26,74231.32,87592.76
TXN-02396,2023-12-25,2023,12,Q4,Amlodipine,Cardiovascular,Central,Hospital,Rohit Mishra,Anita Pandey,142.0,136.33,19358.86,19430.78
TXN-02397,2022-10-12,2022,10,Q4,Ibuprofen,Pain & Inflammation,Central,Pharmacy,Deepak Gupta,Anita Pandey,197.0,128.71,25355.87,25808.22
TXN-02398,2024-12-17,2024,12,Q4,Aspirin,Cardiovascular,Central,Hospital,Rohit Mishra,Anita Pandey,146.0,99.03,14458.38,14062.4
TXN-02399,2023-09-06,2023,9,Q3,Amoxicillin,Anti-infective,Central,Hospital,Deepak Gupta,Anita Pandey,168.0,123.91,20816.88,21262.12
TXN-02400,2022-09-29,2022,9,Q3,Metformin,Diabetes,South,Pharmacy,Divya Menon,Lakshmi Iyer,46.0,225.01,10350.46,11799.85
TXN-02401,2021-02-02,2021,2,Q1,Metformin,Diabetes,East,Hospital,Sunita Ghosh,Subrata Chatterjee,112.0,298.27,33406.24,33197.24
TXN-02402,2020-04-24,2020,4,Q2,Ibuprofen,Pain & Inflammation,South,Pharmacy,Meena Pillai,Lakshmi Iyer,87.0,67.41,5864.67,6547.37
TXN-02403,2021-03-27,2021,3,Q1,Amoxicillin,Anti-infective,North,Hospital,Ravi Kumar,Amit Srivastava,197.0,157.15,30958.55,28491.07
TXN-02404,2024-01-19,2024,1,Q1,Atorvastatin,Cardiovascular,West,Pharmacy,Kavita Desai,Rajesh Mehta,144.0,214.85,30938.4,38004.48
TXN-02405,2024-03-03,2024,3,Q1,Sertraline,CNS,West,Hospital,Sneha Patil,Rajesh Mehta,148.0,461.81,68347.88,70388.6
TXN-02406,2023-07-05,2023,7,Q3,Aspirin,Cardiovascular,South,Hospital,Meena Pillai,Lakshmi Iyer,125.0,77.83,9728.75,10775.41
TXN-02407,2023-02-25,2023,2,Q1,Insulin Glargine,Diabetes,Central,Pharmacy,Deepak Gupta,Anita Pandey,179.0,955.1,170962.9,161482.13
TXN-02408,2021-04-11,2021,4,Q2,Ciprofloxacin,Anti-infective,East,Pharmacy,Pooja Bose,Subrata Chatterjee,72.0,340.06,24484.32,28232.51
TXN-02409,2023-11-20,2023,11,Q4,Aspirin,Cardiovascular,South,Hospital,Suresh Nair,Lakshmi Iyer,230.0,66.66,15331.8,13424.39
TXN-02410,2020-07-01,2020,7,Q3,Metformin,Diabetes,West,Pharmacy,Sneha Patil,Rajesh Mehta,125.0,290.82,36352.5,39464.32
TXN-02411,2021-08-28,2021,8,Q3,Ibuprofen,Pain & Inflammation,North,Pharmacy,Anjali Singh,Amit Srivastava,77.0,69.04,5316.08,5343.66
TXN-02412,2020-10-13,2020,10,Q4,Omeprazole,Gastrointestinal,East,Hospital,Arnab Das,Subrata Chatterjee,96.0,101.67,9760.32,8899.43
TXN-02413,2023-12-14,2023,12,Q4,Atorvastatin,Cardiovascular,North,Pharmacy,Ravi Kumar,Amit Srivastava,311.0,218.44,67934.84,61280.09
TXN-02414,2020-06-24,2020,6,Q2,Aspirin,Cardiovascular,East,Hospital,Pooja Bose,Subrata Chatterjee,63.0,77.16,4861.08,5884.48
TXN-02415,2020-02-27,2020,2,Q1,Metformin,Diabetes,South,Pharmacy,Divya Menon,Lakshmi Iyer,67.0,228.52,15310.84,18106.22
TXN-02416,2022-02-11,2022,2,Q1,Amoxicillin,Anti-infective,East,Pharmacy,Sunita Ghosh,Subrata Chatterjee,152.0,208.88,31749.76,35894.22
TXN-02417,2022-11-20,2022,11,Q4,Atorvastatin,Cardiovascular,Central,Pharmacy,Asha Tiwari,Anita Pandey,161.0,278.25,44798.25,49273.61
TXN-02418,2022-07-12,2022,7,Q3,Aspirin,Cardiovascular,West,Hospital,Vikram Shah,Rajesh Mehta,118.0,85.92,10138.56,10001.39
TXN-02419,2022-09-26,2022,9,Q3,Sertraline,CNS,South,Pharmacy,Karthik Raj,Lakshmi Iyer,65.0,435.86,28330.9,29298.87
TXN-02420,2020-03-29,2020,3,Q1,Ibuprofen,Pain & Inflammation,Central,Pharmacy,Asha Tiwari,Anita Pandey,61.0,75.46,4603.06,4765.98
TXN-02421,2022-07-17,2022,7,Q3,Amlodipine,Cardiovascular,West,Pharmacy,Sneha Patil,Rajesh Mehta,143.0,194.93,27874.99,27079.19
TXN-02422,2024-08-13,2024,8,Q3,Amoxicillin,Anti-infective,West,Pharmacy,Kavita Desai,Rajesh Mehta,119.0,223.1,26548.9,29166.81
TXN-02423,2023-09-29,2023,9,Q3,Ibuprofen,Pain & Inflammation,East,Pharmacy,Debashish Roy,Subrata Chatterjee,133.0,110.8,14736.4,15043.34
TXN-02424,2022-04-24,2022,4,Q2,Omeprazole,Gastrointestinal,North,Pharmacy,Rahul Verma,Amit Srivastava,108.0,122.14,13191.12,16037.79
TXN-02425,2023-12-11,2023,12,Q4,Omeprazole,Gastrointestinal,East,Pharmacy,Sunita Ghosh,Subrata Chatterjee,201.0,152.34,30620.34,29805.27
TXN-02426,2021-08-15,2021,8,Q3,Sertraline,CNS,West,Hospital,Sneha Patil,Rajesh Mehta,127.0,357.39,45388.53,51265.71
TXN-02427,2021-12-26,2021,12,Q4,Atorvastatin,Cardiovascular,Central,Hospital,Nisha Yadav,Anita Pandey,112.0,156.77,17558.24,19894.31
TXN-02428,2023-11-19,2023,11,Q4,Amlodipine,Cardiovascular,East,Hospital,Debashish Roy,Subrata Chatterjee,152.0,134.37,20424.24,21176.2
TXN-02429,2024-09-03,2024,9,Q3,Amoxicillin,Anti-infective,East,Pharmacy,Sunita Ghosh,Subrata Chatterjee,163.0,139.65,22762.95,23892.41
TXN-02430,2021-08-09,2021,8,Q3,Ibuprofen,Pain & Inflammation,North,Pharmacy,Ravi Kumar,Amit Srivastava,193.0,88.99,17175.07,15744.11
TXN-02431,2023-11-15,2023,11,Q4,Omeprazole,Gastrointestinal,West,Hospital,Vikram Shah,Rajesh Mehta,192.0,109.8,21081.6,21560.33
TXN-02432,2020-12-12,2020,12,Q4,Ciprofloxacin,Anti-infective,Central,Pharmacy,Asha Tiwari,Anita Pandey,116.0,189.45,21976.2,24368.54
TXN-02433,2020-09-18,2020,9,Q3,Ibuprofen,Pain & Inflammation,West,Hospital,Vikram Shah,Rajesh Mehta,95.0,80.05,7604.75,7458.74
TXN-02434,2020-11-24,2020,11,Q4,Ciprofloxacin,Anti-infective,West,Hospital,Sneha Patil,Rajesh Mehta,118.0,318.98,37639.64,38762.24
TXN-02435,2023-11-02,2023,11,Q4,Metformin,Diabetes,North,Pharmacy,Priya Sharma,Amit Srivastava,223.0,228.66,50991.18,54827.12
TXN-02436,2021-04-26,2021,4,Q2,Ciprofloxacin,Anti-infective,West,Pharmacy,Vikram Shah,Rajesh Mehta,143.0,185.19,26482.17,25987.71
TXN-02437,2023-11-21,2023,11,Q4,Metformin,Diabetes,Central,Pharmacy,Rohit Mishra,Anita Pandey,146.0,248.43,36270.78,35574.74
TXN-02438,2024-03-06,2024,3,Q1,Amoxicillin,Anti-infective,Central,Pharmacy,Deepak Gupta,Anita Pandey,237.0,169.39,40145.43,40933.62
TXN-02439,2021-05-19,2021,5,Q2,Aspirin,Cardiovascular,East,Hospital,Pooja Bose,Subrata Chatterjee,60.0,75.57,4534.2,5118.26
TXN-02440,2020-02-10,2020,2,Q1,Aspirin,Cardiovascular,Central,Hospital,Deepak Gupta,Anita Pandey,114.0,78.07,8899.98,8904.16
TXN-02441,2022-05-27,2022,5,Q2,Amlodipine,Cardiovascular,South,Hospital,Suresh Nair,Lakshmi Iyer,122.0,131.99,16102.78,16182.44
TXN-02442,2024-05-27,2024,5,Q2,Ciprofloxacin,Anti-infective,North,Pharmacy,Anjali Singh,Amit Srivastava,163.0,281.24,45842.12,50335.86
TXN-02443,2024-07-20,2024,7,Q3,Omeprazole,Gastrointestinal,South,Hospital,Divya Menon,Lakshmi Iyer,79.0,154.16,12178.64,14627.45
TXN-02444,2023-01-22,2023,1,Q1,Metformin,Diabetes,East,Pharmacy,Debashish Roy,Subrata Chatterjee,186.0,285.25,53056.5,51729.15
TXN-02445,2020-07-21,2020,7,Q3,Amlodipine,Cardiovascular,South,Hospital,Meena Pillai,Lakshmi Iyer,74.0,187.64,13885.36,13704.5
TXN-02446,2020-07-24,2020,7,Q3,Ibuprofen,Pain & Inflammation,East,Pharmacy,Arnab Das,Subrata Chatterjee,133.0,92.62,12318.46,11626.14
TXN-02447,2023-04-07,2023,4,Q2,Metformin,Diabetes,East,Pharmacy,Pooja Bose,Subrata Chatterjee,81.0,332.72,26950.32,31061.82
TXN-02448,2022-12-31,2022,12,Q4,Sertraline,CNS,South,Hospital,Divya Menon,Lakshmi Iyer,76.0,366.84,27879.84,33614.49
TXN-02449,2023-08-31,2023,8,Q3,Insulin Glargine,Diabetes,North,Pharmacy,Priya Sharma,Amit Srivastava,63.0,896.73,56493.99,55322.06
TXN-02450,2022-12-12,2022,12,Q4,Atorvastatin,Cardiovascular,South,Hospital,Divya Menon,Lakshmi Iyer,58.0,242.58,14069.64,16187.98
TXN-02451,2024-11-04,2024,11,Q4,Omeprazole,Gastrointestinal,North,Pharmacy,Ravi Kumar,Amit Srivastava,188.0,176.98,33272.24,30959.17
TXN-02452,2023-12-06,2023,12,Q4,Amlodipine,Cardiovascular,North,Hospital,Ravi Kumar,Amit Srivastava,160.0,104.49,16718.4,15354.94
TXN-02453,2021-09-26,2021,9,Q3,Omeprazole,Gastrointestinal,East,Pharmacy,Arnab Das,Subrata Chatterjee,152.0,173.91,26434.32,27047.36
TXN-02454,2021-03-07,2021,3,Q1,Metformin,Diabetes,West,Hospital,Nikhil Joshi,Rajesh Mehta,102.0,279.48,28506.96,25586.26
TXN-02455,2021-02-17,2021,2,Q1,Atorvastatin,Cardiovascular,West,Pharmacy,Vikram Shah,Rajesh Mehta,81.0,150.15,12162.15,13392.0
TXN-02456,2020-11-07,2020,11,Q4,Amoxicillin,Anti-infective,South,Hospital,Suresh Nair,Lakshmi Iyer,198.0,176.46,34939.08,31893.18
TXN-02457,2021-11-04,2021,11,Q4,Amoxicillin,Anti-infective,North,Pharmacy,Rahul Verma,Amit Srivastava,78.0,173.24,13512.72,14359.81
TXN-02458,2020-08-26,2020,8,Q3,Amlodipine,Cardiovascular,East,Hospital,Pooja Bose,Subrata Chatterjee,61.0,161.77,9867.97,11381.49
TXN-02459,2020-11-26,2020,11,Q4,Metformin,Diabetes,Central,Pharmacy,Nisha Yadav,Anita Pandey,46.0,224.04,10305.84,11713.66
TXN-02460,2021-01-28,2021,1,Q1,Amlodipine,Cardiovascular,West,Pharmacy,Kavita Desai,Rajesh Mehta,92.0,111.42,10250.64,11552.84
TXN-02461,2023-11-02,2023,11,Q4,Amoxicillin,Anti-infective,South,Pharmacy,Meena Pillai,Lakshmi Iyer,121.0,234.37,28358.77,29513.09
TXN-02462,2022-05-19,2022,5,Q2,Atorvastatin,Cardiovascular,East,Pharmacy,Debashish Roy,Subrata Chatterjee,147.0,242.39,35631.33,39752.34
TXN-02463,2021-09-15,2021,9,Q3,Aspirin,Cardiovascular,North,Pharmacy,Anjali Singh,Amit Srivastava,161.0,79.55,12807.55,13408.96
TXN-02464,2022-08-14,2022,8,Q3,Amlodipine,Cardiovascular,North,Pharmacy,Priya Sharma,Amit Srivastava,103.0,119.3,12287.9,13030.98
TXN-02465,2022-10-30,2022,10,Q4,Insulin Glargine,Diabetes,North,Pharmacy,Rahul Verma,Amit Srivastava,105.0,876.72,92055.6,109515.07
TXN-02466,2024-04-22,2024,4,Q2,Aspirin,Cardiovascular,West,Hospital,Sneha Patil,Rajesh Mehta,113.0,53.54,6050.02,6169.48
